trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
2123978,10,248818,Bay Head,3363,1,3363,120,
2123979,9,248818,Trenton Station,3949,1,3949,109,
2123980,10,248818,South Amboy,3511,1,3511,120,
2123981,10,248818,Long Branch,3265,1,3265,120,
2123983,8,248818,Gladstone,6431,1,6431,128,
2123984,15,248818,High Bridge,5737,1,5737,115,
2123985,2,248818,Montclair State University,6279,1,6279,122,
2123988,9,248818,Penn Station New York,3868,0,3868,9,
2123989,14,248818,Princeton Station,4161,1,4161,114,
2123990,14,248818,Princeton Station,4163,1,4163,114,
2123991,14,248818,Princeton Station,4165,1,4165,114,
2123992,14,248818,Princeton Junction,4166,0,4166,14,
2123993,14,248818,Princeton Station,4167,1,4167,114,
2123994,14,248818,Princeton Junction,4168,0,4168,14,
2123995,14,248818,Princeton Station,4169,1,4169,114,
2123996,14,248818,Princeton Junction,4170,0,4170,14,
2123997,14,248818,Princeton Station,4171,1,4171,114,
2123998,14,248818,Princeton Junction,4172,0,4172,14,
2123999,9,248818,Trenton Station,3809,1,3809,109,
2124000,14,248818,Princeton Station,4111,1,4111,114,
2124001,9,248818,Trenton Station,3829,1,3829,109,
2124004,9,248818,Penn Station New York,3826,0,3826,9,
2124005,9,248818,Penn Station New York,3842,0,3842,9,
2124006,9,248818,Penn Station New York,3840,0,3840,9,
2124007,7,248818,Dover,6647,1,6647,127,
2124008,10,248818,Penn Station New York,3222,0,3222,20,
2124009,10,248818,Penn Station New York,3320,0,3320,20,
2124010,10,248818,Penn Station New York,3230,0,3230,20,
2124011,10,248818,Long Branch,3255,1,3255,120,
2124012,10,248818,Long Branch,3275,1,3275,120,
2124013,10,248818,Long Branch,3279,1,3279,120,
2124014,10,248818,Bay Head,3361,1,3361,120,
2124015,9,248818,Penn Station New York,3714,0,3714,9,
2124016,15,248818,Newark Penn Station,5416,0,5416,15,
2124018,10,248818,Penn Station New York,3506,0,3506,20,
2124019,9,248818,Trenton Station,3871,1,3871,109,
2124021,10,248818,Penn Station New York,3218,0,3218,20,
2124022,9,248818,Penn Station New York,3818,0,3818,9,
2124024,9,248818,Penn Station New York,3918,0,3918,9,
2124025,2,248818,Penn Station New York,6206,0,6206,22,
2124026,9,248818,Penn Station New York,3708,0,3708,9,
2124035,5,248821,Hoboken,1786,0,1786,5,
2124040,1,248821,Atlantic City Terminal,4697,0,4697,1,
2124041,6,249752,Ridgewood,1801,1,1801,125,
2124045,14,248820,Princeton Junction,4262,0,4262,14,
2124046,14,248820,Princeton Junction,4256,0,4256,14,
2124047,14,248820,Princeton Junction,4260,0,4260,14,
2124048,14,248820,Princeton Junction,4266,0,4266,14,
2124049,14,248820,Princeton Junction,4268,0,4268,14,
2124050,14,248820,Princeton Junction,4270,0,4270,14,
2124051,14,248820,Princeton Junction,4272,0,4272,14,
2124052,14,248820,Princeton Junction,4274,0,4274,14,
2124053,14,248820,Princeton Junction,4276,0,4276,14,
2124054,14,248820,Princeton Junction,4280,0,4280,14,
2124055,1,248820,Philadelphia 30th St.,4684,1,4684,101,
2124056,1,248820,Philadelphia 30th St.,4688,1,4688,101,
2124057,1,248820,Atlantic City Terminal,4689,0,4689,1,
2124058,1,248820,Atlantic City Terminal,4693,0,4693,1,
2124059,7,248820,Penn Station New York,6910,0,6910,27,
2124060,7,248820,Penn Station New York,6912,0,6912,27,
2124061,7,248820,Dover,6913,1,6913,127,
2124062,7,248820,Penn Station New York,6914,0,6914,27,
2124063,7,248820,Dover,6915,1,6915,127,
2124064,7,248820,Penn Station New York,6916,0,6916,27,
2124065,7,248820,Dover,6917,1,6917,127,
2124066,7,248820,Penn Station New York,6918,0,6918,27,
2124067,7,248820,Dover,6919,1,6919,127,
2124068,7,248820,Penn Station New York,6920,0,6920,27,
2124069,7,248820,Dover,6921,1,6921,127,
2124070,7,248820,Penn Station New York,6922,0,6922,27,
2124071,7,248820,Dover,6923,1,6923,127,
2124072,7,248820,Penn Station New York,6924,0,6924,27,
2124073,7,248820,Penn Station New York,6928,0,6928,27,
2124074,7,248820,Dover,6925,1,6925,127,
2124075,7,248820,Penn Station New York,6926,0,6926,27,
2124076,7,248820,Dover,6927,1,6927,127,
2124077,7,248820,Dover,6929,1,6929,127,
2124078,7,248820,Dover,6931,1,6931,127,
2124079,7,248820,Penn Station New York,6932,0,6932,27,
2124080,7,248820,Dover,6933,1,6933,127,
2124081,7,248820,Penn Station New York,6934,0,6934,27,
2124082,7,248820,Dover,6935,1,6935,127,
2124083,7,248820,Penn Station New York,6936,0,6936,27,
2124084,7,248820,Dover,6937,1,6937,127,
2124085,7,248820,Dover,6943,1,6943,127,
2124086,7,248820,Dover,6939,1,6939,127,
2124087,7,248820,Penn Station New York,6940,0,6940,27,
2124088,7,248820,Dover,6941,1,6941,127,
2124089,7,249498,Penn Station New York,6944,0,6944,27,
2124090,7,248820,Dover,6945,1,6945,127,
2124091,9,248820,Penn Station New York,7808,0,7808,9,
2124092,9,248820,Penn Station New York,7812,0,7812,9,
2124093,9,248820,Penn Station New York,7816,0,7816,9,
2124094,9,248820,Penn Station New York,7824,0,7824,9,
2124095,9,248820,Penn Station New York,7818,0,7818,9,
2124096,9,248820,Penn Station New York,7822,0,7822,9,
2124097,9,248820,Penn Station New York,7828,0,7828,9,
2124098,9,248820,Penn Station New York,7830,0,7830,9,
2124099,9,248820,Penn Station New York,7844,0,7844,9,
2124100,9,248820,Penn Station New York,7834,0,7834,9,
2124101,9,248820,Penn Station New York,7838,0,7838,9,
2124102,9,248820,Penn Station New York,7848,0,7848,9,
2124103,9,248820,Penn Station New York,7846,0,7846,9,
2124104,9,248820,Penn Station New York,7852,0,7852,9,
2124105,9,248820,Penn Station New York,7854,0,7854,9,
2124106,5,249746,Hoboken,1784,0,1784,5,
2124107,5,248820,Suffern,1787,1,1787,105,
2124108,5,249746,Hoboken,1854,0,1854,5,
2124109,5,249746,Waldwick,1855,1,1855,105,
2124110,5,249746,Waldwick,1857,1,1857,105,
2124111,5,249746,Waldwick,1859,1,1859,105,
2124112,5,249746,Waldwick,1863,1,1863,105,
2124113,5,249746,Waldwick,1867,1,1867,105,
2124114,5,249746,Waldwick,1869,1,1869,105,
2124115,5,249746,Waldwick,1871,1,1871,105,
2124116,5,249746,Waldwick,1873,1,1873,105,
2124117,5,249746,Waldwick,1875,1,1875,105,
2124118,5,249746,Waldwick,1877,1,1877,105,
2124119,5,249746,Waldwick,1879,1,1879,105,
2124120,5,249746,Waldwick,1881,1,1881,105,
2124121,5,249746,Waldwick,1883,1,1883,105,
2124122,5,249746,Hoboken,1856,0,1856,5,
2124123,5,249746,Hoboken,1862,0,1862,5,
2124124,5,249746,Hoboken,1866,0,1866,5,
2124125,5,249746,Hoboken,1868,0,1868,5,
2124126,5,249746,Hoboken,1870,0,1870,5,
2124127,5,249746,Hoboken,1872,0,1872,5,
2124128,5,249746,Hoboken,1874,0,1874,5,
2124129,5,249746,Hoboken,1876,0,1876,5,
2124130,5,249746,Hoboken,1878,0,1878,5,
2124131,5,249746,Hoboken,1880,0,1880,5,
2124132,5,249746,Hoboken,1882,0,1882,5,
2124133,9,248820,Trenton Station,7857,1,7857,109,
2124134,9,248820,Trenton Station,7873,1,7873,109,
2124135,9,248820,Trenton Station,7881,1,7881,109,
2124136,9,248820,Trenton Station,7885,1,7885,109,
2124137,5,249746,Hoboken,1858,0,1858,5,
2124138,2,249497,Hoboken,0518,0,0518,2,
2124139,2,249497,Hoboken,0510,0,0510,2,
2124140,2,249497,Hoboken,0514,0,0514,2,
2124141,2,249497,Hoboken,0522,0,0522,2,
2124142,2,249497,Hoboken,0526,0,0526,2,
2124143,2,249497,Hoboken,0534,0,0534,2,
2124144,2,249498,Hoboken,0538,0,0538,2,
2124145,9,248820,Trenton Station,7855,1,7855,109,
2124146,9,248820,Trenton Station,7867,1,7867,109,
2124147,9,248820,Penn Station New York,7856,0,7856,9,
2124148,9,248820,Penn Station New York,7860,0,7860,9,
2124149,9,248820,Penn Station New York,7868,0,7868,9,
2124150,9,248820,Penn Station New York,7872,0,7872,9,
2124151,9,248820,Penn Station New York,7876,0,7876,9,
2124198,9,248820,Penn Station New York,7840,0,7840,9,
2124199,5,249746,Hoboken,1752,0,1752,5,
2124200,9,248820,Penn Station New York,7814,0,7814,9,
2124206,5,248820,Port Jervis,0071,1,0071,145,
2124207,6,249746,Hoboken,0072,0,0072,35,
2124208,5,248820,Port Jervis,0073,1,0073,145,
2124209,5,249746,Hoboken,0074,0,0074,45,
2124210,6,249746,Port Jervis,0075,1,0075,135,
2124211,5,249746,Hoboken,0076,0,0076,45,
2124212,6,248820,Port Jervis,0077,1,0077,135,
2124213,6,249746,Hoboken,0078,0,0078,35,
2124214,6,248820,Port Jervis,0079,1,0079,135,
2124215,6,248820,Hoboken,0080,0,0080,35,
2124216,5,249746,Port Jervis,0081,1,0081,145,
2124217,8,248820,Gladstone,0711,1,0711,108,
2124218,8,248820,Summit,0712,0,0712,8,
2124219,8,248820,Gladstone,0713,1,0713,108,
2124220,8,248820,Summit,0714,0,0714,8,
2124221,8,248820,Gladstone,0715,1,0715,108,
2124222,8,248820,Summit,0716,0,0716,8,
2124223,8,248820,Gladstone,0717,1,0717,108,
2124224,8,248820,Summit,0718,0,0718,8,
2124225,8,248820,Gladstone,0721,1,0721,108,
2124226,8,248820,Gladstone,0719,1,0719,108,
2124227,8,248820,Summit,0720,0,0720,8,
2124228,8,248820,Summit,0722,0,0722,8,
2124229,8,248820,Gladstone,0723,1,0723,108,
2124230,8,248820,Summit,0724,0,0724,8,
2124231,8,248820,Gladstone,0725,1,0725,108,
2124232,8,248820,Gladstone,0729,1,0729,108,
2124233,8,248820,Summit,0726,0,0726,8,
2124234,8,248820,Gladstone,0727,1,0727,108,
2124235,8,248820,Summit,0728,0,0728,8,
2124236,8,248820,Summit,0730,0,0730,8,
2124237,8,248820,Gladstone,0731,1,0731,108,
2124238,8,248820,Summit,0732,0,0732,8,
2124239,8,248820,Gladstone,0733,1,0733,108,
2124240,8,248820,Summit,0734,0,0734,8,
2124241,8,248820,Gladstone,0735,1,0735,108,
2124242,8,248820,Summit,0736,0,0736,8,
2124243,8,248820,Gladstone,0737,1,0737,108,
2124244,8,248820,Summit,0738,0,0738,8,
2124245,8,248820,Gladstone,0739,1,0739,108,
2124246,8,248820,Summit,0740,0,0740,8,
2124247,8,248820,Gladstone,0741,1,0741,108,
2124248,8,248820,Summit,0742,0,0742,8,
2124249,8,248820,Gladstone,0743,1,0743,108,
2124250,8,248820,Summit,0744,0,0744,8,
2124251,8,248820,Summit,0710,0,0710,8,
2124252,13,248820,Hoboken,2100,0,2100,13,
2124253,13,248820,Hoboken,2102,0,2102,13,
2124254,13,248820,Spring Valley,2103,1,2103,113,
2124255,13,248820,Hoboken,2104,0,2104,13,
2124256,13,248820,Hoboken,2106,0,2106,13,
2124257,13,248820,Spring Valley,2107,1,2107,113,
2124258,13,248820,Hoboken,2108,0,2108,13,
2124259,13,248820,Hoboken,2110,0,2110,13,
2124260,13,248820,Spring Valley,2111,1,2111,113,
2124261,13,248820,Hoboken,2112,0,2112,13,
2124262,13,248820,Hoboken,2114,0,2114,13,
2124263,13,248820,Spring Valley,2115,1,2115,113,
2124264,13,248820,Spring Valley,2117,1,2117,113,
2124265,13,248820,Hoboken,2118,0,2118,13,
2124266,13,248820,Spring Valley,2119,1,2119,113,
2124267,13,248820,Spring Valley,2121,1,2121,113,
2124268,13,248820,Hoboken,2122,0,2122,13,
2124269,13,248820,Spring Valley,2123,1,2123,113,
2124270,13,248820,Hoboken,2124,0,2124,13,
2124271,13,248820,Spring Valley,2125,1,2125,113,
2124272,13,248820,Hoboken,2126,0,2126,13,
2124273,13,248820,Spring Valley,2129,1,2129,113,
2124274,13,248820,Spring Valley,2133,1,2133,113,
2124275,1,248820,Philadelphia 30th St.,4660,1,4660,101,
2124276,1,248820,Philadelphia 30th St.,4662,1,4662,101,
2124277,1,248820,Atlantic City Terminal,4685,0,4685,1,
2124278,1,248820,Atlantic City Terminal,4687,0,4687,1,
2124279,1,248820,Atlantic City Terminal,4661,0,4661,1,
2124280,1,248820,Philadelphia 30th St.,4664,1,4664,101,
2124281,1,248820,Philadelphia 30th St.,4668,1,4668,101,
2124282,1,248820,Atlantic City Terminal,4669,0,4669,1,
2124283,1,248820,Philadelphia 30th St.,4670,1,4670,101,
2124284,1,248820,Atlantic City Terminal,4671,0,4671,1,
2124285,1,248820,Atlantic City Terminal,4673,0,4673,1,
2124286,1,248820,Philadelphia 30th St.,4674,1,4674,101,
2124287,1,248820,Atlantic City Terminal,4677,0,4677,1,
2124288,1,248820,Philadelphia 30th St.,4678,1,4678,101,
2124289,1,248820,Atlantic City Terminal,4679,0,4679,1,
2124290,1,248820,Philadelphia 30th St.,4680,1,4680,101,
2124291,1,248820,Philadelphia 30th St.,4682,1,4682,101,
2124292,1,248820,Atlantic City Terminal,4683,0,4683,1,
2124301,7,248820,Penn Station New York,6942,0,6942,27,
2124302,7,248820,Penn Station New York,6908,0,6908,27,
2124303,14,248820,Princeton Junction,4254,0,4254,14,
2124304,14,248820,Princeton Junction,4224,0,4224,14,
2124305,14,248820,Princeton Station,4227,1,4227,114,
2124306,14,248820,Princeton Junction,4226,0,4226,14,
2124307,14,248820,Princeton Station,4229,1,4229,114,
2124308,14,248820,Princeton Junction,4228,0,4228,14,
2124309,14,248820,Princeton Station,4231,1,4231,114,
2124310,14,248820,Princeton Junction,4230,0,4230,14,
2124311,14,248820,Princeton Station,4233,1,4233,114,
2124312,14,248820,Princeton Junction,4232,0,4232,14,
2124313,14,248820,Princeton Junction,4234,0,4234,14,
2124314,14,248820,Princeton Station,4237,1,4237,114,
2124315,14,248820,Princeton Junction,4236,0,4236,14,
2124316,14,248820,Princeton Station,4239,1,4239,114,
2124317,14,248820,Princeton Junction,4238,0,4238,14,
2124318,14,248820,Princeton Station,4241,1,4241,114,
2124319,14,248820,Princeton Junction,4240,0,4240,14,
2124320,14,248820,Princeton Junction,4242,0,4242,14,
2124321,14,248820,Princeton Junction,4246,0,4246,14,
2124322,14,248820,Princeton Station,4249,1,4249,114,
2124323,14,248820,Princeton Junction,4248,0,4248,14,
2124324,14,248820,Princeton Station,4251,1,4251,114,
2124325,14,248820,Princeton Junction,4250,0,4250,14,
2124326,14,248820,Princeton Station,4255,1,4255,114,
2124327,14,248820,Princeton Station,4257,1,4257,114,
2124328,14,248820,Princeton Station,4261,1,4261,114,
2124329,14,248820,Princeton Station,4263,1,4263,114,
2124330,14,248820,Princeton Station,4267,1,4267,114,
2124331,14,248820,Princeton Station,4269,1,4269,114,
2124332,14,248820,Princeton Station,4271,1,4271,114,
2124333,14,248820,Princeton Station,4273,1,4273,114,
2124334,14,248820,Princeton Station,4275,1,4275,114,
2124335,9,248820,Penn Station New York,7660,0,7660,9,
2124336,14,248820,Princeton Station,4281,1,4281,114,
2124338,9,248820,Penn Station New York,7624,0,7624,9,
2124339,9,248820,Rahway,7625,1,7625,109,
2124340,9,248820,Rahway,7629,1,7629,109,
2124341,9,248820,Penn Station New York,7632,0,7632,9,
2124342,9,248820,Rahway,7637,1,7637,109,
2124343,9,248820,Penn Station New York,7652,0,7652,9,
2124344,9,248820,Penn Station New York,7656,0,7656,9,
2124345,9,248820,Rahway,7657,1,7657,109,
2124346,9,248820,Rahway,7661,1,7661,109,
2124347,9,248820,Penn Station New York,7668,0,7668,9,
2124348,9,248820,Rahway,7673,1,7673,109,
2124349,9,248820,Penn Station New York,7804,0,7804,9,
2124350,9,248820,Trenton Station,7845,1,7845,109,
2124351,14,248820,Princeton Station,4225,1,4225,114,
2124352,14,248820,Princeton Station,4247,1,4247,114,
2124357,7,248820,Penn Station New York,6930,0,6930,27,
2124358,14,248820,Princeton Station,4243,1,4243,114,
2124361,9,248820,Trenton Station,7861,1,7861,109,
2124362,9,248820,Trenton Station,7865,1,7865,109,
2124363,9,248820,Penn Station New York,7864,0,7864,9,
2124364,7,248820,Penn Station New York,6938,0,6938,27,
2124365,9,248820,Trenton Station,7879,1,7879,109,
2124366,14,248820,Princeton Station,4235,1,4235,114,
2124367,9,248820,Penn Station New York,7620,0,7620,9,
2124368,9,248820,Penn Station New York,7820,0,7820,9,
2124369,9,248820,Penn Station New York,7832,0,7832,9,
2124370,9,248820,Trenton Station,7847,1,7847,109,
2124371,9,248820,Trenton Station,7829,1,7829,109,
2124372,9,248820,Rahway,7839,1,7839,109,
2124373,9,248820,Penn Station New York,7826,0,7826,9,
2124374,9,248820,Penn Station New York,7836,0,7836,9,
2124375,9,248820,Rahway,7665,1,7665,109,
2124376,9,248820,Trenton Station,7859,1,7859,109,
2124377,9,248820,Trenton Station,7853,1,7853,109,
2124380,9,248820,Trenton Station,7817,1,7817,109,
2124381,9,248820,Trenton Station,7821,1,7821,109,
2124382,9,248820,Trenton Station,7825,1,7825,109,
2124383,9,248820,Trenton Station,7833,1,7833,109,
2124384,9,248820,Trenton Station,7837,1,7837,109,
2124385,9,248820,Trenton Station,7841,1,7841,109,
2124386,9,248820,Trenton Station,7849,1,7849,109,
2124387,9,248820,Trenton Station,7851,1,7851,109,
2124388,9,248820,Trenton Station,7863,1,7863,109,
2124389,9,248820,Trenton Station,7869,1,7869,109,
2124390,9,248820,Trenton Station,7875,1,7875,109,
2124391,9,248820,Trenton Station,7883,1,7883,109,
2124392,9,248820,Penn Station New York,7842,0,7842,9,
2124393,9,248820,Trenton Station,7877,1,7877,109,
2124394,9,248820,Trenton Station,7871,1,7871,109,
2124395,9,248820,Penn Station New York,7850,0,7850,9,
2124396,9,248820,Penn Station New York,7858,0,7858,9,
2124397,14,248820,Princeton Station,4279,1,4279,114,
2124398,14,248820,Princeton Junction,4278,0,4278,14,
2124399,14,248820,Princeton Station,4277,1,4277,114,
2124400,14,248820,Princeton Station,4265,1,4265,114,
2124401,14,248820,Princeton Junction,4264,0,4264,14,
2124402,14,248820,Princeton Station,4259,1,4259,114,
2124403,14,248820,Princeton Junction,4258,0,4258,14,
2124404,14,248820,Princeton Station,4253,1,4253,114,
2124405,14,248820,Princeton Junction,4252,0,4252,14,
2124406,14,248820,Princeton Station,4245,1,4245,114,
2124407,14,248820,Princeton Junction,4244,0,4244,14,
2124408,9,248820,Penn Station New York,7880,0,7880,9,
2124409,5,248820,Port Jervis,0069,1,0069,145,
2124411,15,248820,Newark Penn Station,5510,0,5510,15,
2124412,15,248820,Raritan,5537,1,5537,115,
2124413,15,248820,Newark Penn Station,5534,0,5534,15,
2124414,15,248820,Newark Penn Station,5538,0,5538,15,
2124415,15,248820,Raritan,5539,1,5539,115,
2124416,15,248820,Raritan,5541,1,5541,115,
2124417,15,248820,Newark Penn Station,5506,0,5506,15,
2124418,15,248820,Newark Penn Station,5508,0,5508,15,
2124419,15,248820,Raritan,5511,1,5511,115,
2124420,15,248820,Newark Penn Station,5512,0,5512,15,
2124421,15,248820,Raritan,5513,1,5513,115,
2124422,15,248820,Newark Penn Station,5514,0,5514,15,
2124423,15,248820,Raritan,5515,1,5515,115,
2124424,15,248820,Newark Penn Station,5516,0,5516,15,
2124425,15,248820,Raritan,5517,1,5517,115,
2124426,15,248820,Newark Penn Station,5518,0,5518,15,
2124427,15,248820,Raritan,5519,1,5519,115,
2124428,15,248820,Newark Penn Station,5520,0,5520,15,
2124429,15,248820,Raritan,5521,1,5521,115,
2124430,15,248820,Newark Penn Station,5522,0,5522,15,
2124431,15,248820,Raritan,5523,1,5523,115,
2124432,15,248820,Newark Penn Station,5524,0,5524,15,
2124433,15,248820,Raritan,5525,1,5525,115,
2124434,15,248820,Raritan,5527,1,5527,115,
2124435,15,248820,Newark Penn Station,5528,0,5528,15,
2124436,15,248820,Newark Penn Station,5530,0,5530,15,
2124437,15,248820,Raritan,5531,1,5531,115,
2124438,15,248820,Raritan,5533,1,5533,115,
2124439,15,248820,Raritan,5535,1,5535,115,
2124440,15,248820,Raritan,5529,1,5529,115,
2124441,15,248820,Newark Penn Station,5540,0,5540,15,
2124442,15,248820,Raritan,5543,1,5543,115,
2124443,15,248820,Newark Penn Station,5526,0,5526,15,
2124444,15,248820,Newark Penn Station,5532,0,5532,15,
2124445,15,248820,Newark Penn Station,5536,0,5536,15,
2124446,10,248820,Bay Head,4745,1,4745,110,
2124447,10,248820,Bay Head,4721,1,4721,110,
2124448,10,248820,Bay Head,4729,1,4729,110,
2124449,10,248820,Bay Head,4737,1,4737,110,
2124450,10,248820,Bay Head,4753,1,4753,110,
2124451,10,248820,Bay Head,4761,1,4761,110,
2124452,10,248820,Bay Head,4765,1,4765,110,
2124453,10,248820,Bay Head,4773,1,4773,110,
2124454,10,248820,Bay Head,4777,1,4777,110,
2124455,1,248820,Philadelphia 30th St.,4692,1,4692,101,
2124456,5,248820,Suffern,1789,1,1789,105,
2124457,6,249748,Suffern,1701,1,1701,125,
2124458,6,249746,Ridgewood,1839,1,1839,125,
2124459,6,249746,Ridgewood,1835,1,1835,125,
2124460,6,249746,Hoboken,0070,0,0070,35,
2124461,6,249746,Hoboken,0082,0,0082,35,
2124462,6,249746,Hoboken,1704,0,1704,25,
2124463,6,249746,Suffern,1705,1,1705,125,
2124464,6,249746,Ridgewood,1837,1,1837,125,
2124465,6,249746,Suffern,1707,1,1707,125,
2124466,6,249746,Suffern,1715,1,1715,125,
2124467,6,249746,Suffern,1709,1,1709,125,
2124468,6,249746,Suffern,1711,1,1711,125,
2124469,6,249746,Suffern,1713,1,1713,125,
2124470,6,249746,Suffern,1717,1,1717,125,
2124471,6,249746,Suffern,1719,1,1719,125,
2124472,6,249746,Suffern,1721,1,1721,125,
2124473,6,249746,Suffern,1723,1,1723,125,
2124474,6,249746,Suffern,1725,1,1725,125,
2124475,6,249746,Suffern,1727,1,1727,125,
2124476,6,249746,Suffern,1729,1,1729,125,
2124477,6,249746,Suffern,1731,1,1731,125,
2124478,6,249746,Suffern,1733,1,1733,125,
2124479,6,249746,Hoboken,1706,0,1706,25,
2124480,6,249746,Hoboken,1708,0,1708,25,
2124481,6,249746,Hoboken,1710,0,1710,25,
2124482,6,249746,Hoboken,1712,0,1712,25,
2124483,6,249746,Hoboken,1714,0,1714,25,
2124484,6,249746,Hoboken,1716,0,1716,25,
2124485,6,249746,Hoboken,1718,0,1718,25,
2124486,6,249746,Hoboken,1720,0,1720,25,
2124487,6,249746,Hoboken,1722,0,1722,25,
2124488,6,249746,Hoboken,1724,0,1724,25,
2124489,6,249746,Hoboken,1726,0,1726,25,
2124490,6,249746,Hoboken,1728,0,1728,25,
2124491,6,249746,Hoboken,1730,0,1730,25,
2124492,6,249746,Hoboken,1732,0,1732,25,
2124494,10,248820,Penn Station New York,7204,0,7204,20,
2124495,10,248820,Penn Station New York,7208,0,7208,20,
2124496,10,248820,Long Branch,4708,0,4708,10,
2124497,10,248820,Penn Station New York,7212,0,7212,20,
2124498,10,248820,Penn Station New York,7216,0,7216,20,
2124499,10,248820,Long Branch,4716,0,4716,10,
2124500,10,248820,Penn Station New York,7220,0,7220,20,
2124511,10,248820,Penn Station New York,7268,0,7268,20,
2124512,10,248820,Penn Station New York,7276,0,7276,20,
2124513,10,248820,Long Branch,4780,0,4780,10,
2124514,10,248820,Long Branch,4724,0,4724,10,
2124515,10,248820,Long Branch,4732,0,4732,10,
2124516,10,248820,Long Branch,4740,0,4740,10,
2124517,10,248820,Long Branch,4748,0,4748,10,
2124518,10,248820,Long Branch,4756,0,4756,10,
2124519,10,248820,Long Branch,4760,0,4760,10,
2124520,10,248820,Long Branch,4768,0,4768,10,
2124521,10,248820,Long Branch,4772,0,4772,10,
2124522,10,248820,Long Branch,7217,1,7217,120,
2124523,10,248820,Long Branch,7221,1,7221,120,
2124524,10,248820,Long Branch,7225,1,7225,120,
2124536,10,248820,Long Branch,7273,1,7273,120,
2124537,10,248820,Long Branch,7277,1,7277,120,
2124538,10,248820,Long Branch,7281,1,7281,120,
2124539,10,248820,Long Branch,7285,1,7285,120,
2124540,10,248820,Penn Station New York,7272,0,7272,20,
2124542,2,249497,Hoboken,0530,0,0530,2,
2124544,9,248820,Trenton Station,7813,1,7813,109,
2124545,2,249497,Bay Street (Montclair),0515,1,0515,102,
2124546,2,249497,Bay Street (Montclair),0519,1,0519,102,
2124547,2,249497,Bay Street (Montclair),0523,1,0523,102,
2124548,2,249497,Bay Street (Montclair),0527,1,0527,102,
2124549,2,249497,Bay Street (Montclair),0531,1,0531,102,
2124550,2,249497,Bay Street (Montclair),0535,1,0535,102,
2124551,2,249498,Bay Street (Montclair),0539,1,0539,102,
2124552,2,249498,Bay Street (Montclair),0545,1,0545,102,
2124553,15,248820,Raritan,5503,1,5503,115,
2124561,2,249497,Bay Street (Montclair),0513,1,0513,102,
2124564,9,248820,Trenton Station,7805,1,7805,109,
2124567,9,248856,Trenton Station,7803,1,7803,109,
2124568,9,248856,Trenton Station,7801,1,7801,109,
2124570,9,248820,Penn Station New York,7800,0,7800,9,
2124573,10,248856,Long Branch,7201,1,7201,120,
2124575,10,248820,Long Branch,7205,1,7205,120,
2124576,10,248819,Bay Head,4397,1,4397,110,
2124580,10,248819,Bay Head,4393,1,4393,110,
2124581,1,248819,Atlantic City Terminal,4651,0,4651,1,
2124582,2,248819,Montclair State University,6201,1,6201,122,
2124599,14,248819,Princeton Junction,4100,0,4100,14,
2124600,14,248819,Princeton Station,4101,1,4101,114,
2124601,14,248819,Princeton Station,4103,1,4103,114,
2124602,14,248819,Princeton Junction,4104,0,4104,14,
2124607,15,248819,Raritan,5401,1,5401,115,
2124608,6,248819,Suffern,1133,1,1133,125,
2124609,14,248819,Princeton Junction,4102,0,4102,14,
2124612,7,248819,Dover,6603,1,6603,127,
2124613,7,248819,Dover,6601,1,6601,127,
2124617,14,248857,Princeton Station,4201,1,4201,114,
2124618,14,248857,Princeton Station,4203,1,4203,114,
2124619,10,248857,Bay Head,4705,1,4705,110,
2124620,10,248857,Bay Head,4785,1,4785,110,
2124622,8,248857,Gladstone,0745,1,0745,108,
2124623,8,248857,Summit,0746,0,0746,8,
2124624,14,248857,Princeton Junction,4200,0,4200,14,
2124625,14,248857,Princeton Junction,4202,0,4202,14,
2124626,2,249499,Hoboken,0544,0,0544,2,
2124627,7,248857,Dover,6903,1,6903,127,
2124628,7,248857,Dover,6905,1,6905,127,
2124629,2,249499,Bay Street (Montclair),0505,1,0505,102,
2124630,8,248857,Gladstone,0703,1,0703,108,
2124631,8,248857,Gladstone,0705,1,0705,108,
2124640,10,248850,Newark Penn Station,5200,0,5200,20,
2124642,13,248834,Spring Valley,2101,1,2101,113,
2124645,6,248862,Hoboken,0088,0,0088,35,
2124647,6,248825,Port Jervis,0099,1,0099,135,
2124649,10,248825,Long Branch,8249,1,8249,120,
2124650,10,248825,Bay Head,8353,1,8353,120,
2124651,15,248825,Raritan,8529,1,8529,115,
2124652,9,248825,Trenton Station,8855,1,8855,109,
2124659,7,248825,Dover,8935,1,8935,127,
2124660,9,248825,Trenton Station,8851,1,8851,109,
2124663,9,248825,Trenton Station,8849,1,8849,109,
2124666,7,248825,Dover,8941,1,8941,127,
2124667,9,248863,Penn Station New York,3186,0,3186,9,
2124668,6,248863,Port Jervis,0059,1,0059,135,
2124670,9,248863,Trenton Station,3951,1,3951,109,
2124672,15,248863,High Bridge,5743,1,5743,115,
2124673,15,248863,Raritan,5445,1,5445,115,
2124674,15,248825,High Bridge,8545,1,8545,115,
2124675,9,248863,Trenton Station,3963,1,3963,109,
2124677,10,248863,Bay Head,3373,1,3373,120,
2124678,7,248863,Dover,6655,1,6655,127,
2124679,7,248825,Dover,6655,1,6655,127,
2124680,6,248863,"Middletown, NY",0049,1,0049,135,
2124686,9,248863,Penn Station New York,3124,0,3124,9,
