trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
2131582,2,249232,Dover,"1009",1,1009,102,
2131441,2,249232,Mount Olive,"1061",1,1061,102,
2131329,2,249232,Hoboken,"1074",0,1074,2,
2131442,2,249232,Hackettstown,"1085",1,1085,102,
2131330,2,249232,Hackettstown,"1087",1,1087,102,
2134596,2,249361,Lake Hopatcong,"1093",1,1093,102,
2134600,2,249361,Lake Hopatcong,"1095",1,1095,102,
2134098,6,249232,Hoboken,"1100",0,1100,25,
2131891,6,249232,Suffern,"1103",1,1103,125,
2143313,6,249426,Hoboken,"1110",0,1110,25,
2143346,6,249427,Suffern,"1111",1,1111,125,
2143315,6,249426,Hoboken,"1112",0,1112,25,
2143524,6,249505,Hoboken,"1112",0,1112,25,
2143552,6,249505,Suffern,"1113",1,1113,125,
2143317,6,249426,Hoboken,"1114",0,1114,25,
2143571,6,249442,Suffern,"1115",1,1115,125,
2143354,6,249451,Suffern,"1115",1,1115,125,
2143319,6,249426,Hoboken,"1116",0,1116,25,
2143408,6,249451,Suffern,"1117",1,1117,125,
2143506,6,249667,Suffern,"1117",1,1117,125,
2143539,6,249442,Hoboken,"1118",0,1118,25,
2143322,6,249451,Hoboken,"1118",0,1118,25,
2143543,6,249442,Hoboken,"1120",0,1120,25,
2143416,6,249451,Hoboken,"1120",0,1120,25,
2143544,6,249666,Hoboken,"1120",0,1120,25,
2143410,6,249451,Hoboken,"1122",0,1122,25,
2143436,6,249667,Hoboken,"1122",0,1122,25,
2143426,6,249436,Hoboken,"1124",0,1124,25,
2144855,6,249426,Suffern,"1125",1,1125,125,
2143491,6,249435,Suffern,"1125",1,1125,125,
2143427,6,249435,Hoboken,"1126",0,1126,25,
2143428,6,249436,Hoboken,"1126",0,1126,25,
2144877,6,249442,Suffern,"1127",1,1127,125,
2143429,6,249435,Hoboken,"1128",0,1128,25,
2143430,6,249436,Hoboken,"1128",0,1128,25,
2131894,6,249232,Suffern,"1129",1,1129,125,
2144888,6,249435,Hoboken,"1130",0,1130,25,
